varjo_timestamp,varjo_timestamp_unix,system_timestamp_utc,sytem_timestamp_local
1000006205035124000,1771756191277335400,2026-02-22_10:29:51.277,2026-02-22_19:29:51.277
1000006205143809000,1771756191386020400,2026-02-22_10:29:51.386,2026-02-22_19:29:51.386
1000006205252911100,1771756191495122500,2026-02-22_10:29:51.495,2026-02-22_19:29:51.495
1000006205362091400,1771756191604302800,2026-02-22_10:29:51.604,2026-02-22_19:29:51.604
1000006205470679900,1771756191712891300,2026-02-22_10:29:51.712,2026-02-22_19:29:51.712
1000006205579290600,1771756191821502000,2026-02-22_10:29:51.821,2026-02-22_19:29:51.821
1000006205688395000,1771756191930606400,2026-02-22_10:29:51.930,2026-02-22_19:29:51.930
1000006205797548400,1771756192039759800,2026-02-22_10:29:52.039,2026-02-22_19:29:52.039
1000006205906675000,1771756192148886400,2026-02-22_10:29:52.148,2026-02-22_19:29:52.148
1000006206015381700,1771756192257593100,2026-02-22_10:29:52.257,2026-02-22_19:29:52.257
1000006206123886900,1771756192366098300,2026-02-22_10:29:52.366,2026-02-22_19:29:52.366
1000006206233062200,1771756192475273600,2026-02-22_10:29:52.475,2026-02-22_19:29:52.475
1000006206342205300,1771756192584416700,2026-02-22_10:29:52.584,2026-02-22_19:29:52.584
1000006206450819700,1771756192693031100,2026-02-22_10:29:52.693,2026-02-22_19:29:52.693
1000006206559401000,1771756192801612400,2026-02-22_10:29:52.801,2026-02-22_19:29:52.801
1000006206668542000,1771756192910753400,2026-02-22_10:29:52.910,2026-02-22_19:29:52.910
1000006206777647300,1771756193019858700,2026-02-22_10:29:53.019,2026-02-22_19:29:53.019
1000006206886418600,1771756193128630000,2026-02-22_10:29:53.128,2026-02-22_19:29:53.128
1000006206994889400,1771756193237100800,2026-02-22_10:29:53.237,2026-02-22_19:29:53.237
1000006207104049600,1771756193346261000,2026-02-22_10:29:53.346,2026-02-22_19:29:53.346
1000006207213102400,1771756193455313800,2026-02-22_10:29:53.455,2026-02-22_19:29:53.455
1000006207322283000,1771756193564494400,2026-02-22_10:29:53.564,2026-02-22_19:29:53.564
1000006207430888900,1771756193673100300,2026-02-22_10:29:53.673,2026-02-22_19:29:53.673
1000006207539538600,1771756193781750000,2026-02-22_10:29:53.781,2026-02-22_19:29:53.781
1000006207648705600,1771756193890917000,2026-02-22_10:29:53.890,2026-02-22_19:29:53.890
1000006207757844100,1771756194000055500,2026-02-22_10:29:54.000,2026-02-22_19:29:54.000
1000006207866525400,1771756194108736800,2026-02-22_10:29:54.108,2026-02-22_19:29:54.108
1000006207975211900,1771756194217423300,2026-02-22_10:29:54.217,2026-02-22_19:29:54.217
1000006208084348000,1771756194326559400,2026-02-22_10:29:54.326,2026-02-22_19:29:54.326
1000006208193010600,1771756194435222000,2026-02-22_10:29:54.435,2026-02-22_19:29:54.435
1000006208302117000,1771756194544328400,2026-02-22_10:29:54.544,2026-02-22_19:29:54.544
1000006208411118300,1771756194653329700,2026-02-22_10:29:54.653,2026-02-22_19:29:54.653
1000006208519859100,1771756194762070500,2026-02-22_10:29:54.762,2026-02-22_19:29:54.762
1000006208628500300,1771756194870711700,2026-02-22_10:29:54.870,2026-02-22_19:29:54.870
1000006208737594100,1771756194979805500,2026-02-22_10:29:54.979,2026-02-22_19:29:54.979
1000006208846811200,1771756195089022600,2026-02-22_10:29:55.089,2026-02-22_19:29:55.089
1000006208955377300,1771756195197588700,2026-02-22_10:29:55.197,2026-02-22_19:29:55.197
1000006209064038800,1771756195306250200,2026-02-22_10:29:55.306,2026-02-22_19:29:55.306
1000006209173172000,1771756195415383400,2026-02-22_10:29:55.415,2026-02-22_19:29:55.415
1000006209282273000,1771756195524484400,2026-02-22_10:29:55.524,2026-02-22_19:29:55.524
1000006209390896700,1771756195633108100,2026-02-22_10:29:55.633,2026-02-22_19:29:55.633
1000006209499575900,1771756195741787300,2026-02-22_10:29:55.741,2026-02-22_19:29:55.741
1000006209608751300,1771756195850962700,2026-02-22_10:29:55.850,2026-02-22_19:29:55.850
1000006209717465300,1771756195959676700,2026-02-22_10:29:55.959,2026-02-22_19:29:55.959
1000006209826553700,1771756196068765100,2026-02-22_10:29:56.068,2026-02-22_19:29:56.068
1000006209935186700,1771756196177398100,2026-02-22_10:29:56.177,2026-02-22_19:29:56.177
1000006210044313500,1771756196286524900,2026-02-22_10:29:56.286,2026-02-22_19:29:56.286
1000006210153517200,1771756196395728600,2026-02-22_10:29:56.395,2026-02-22_19:29:56.395
1000006210262073500,1771756196504284900,2026-02-22_10:29:56.504,2026-02-22_19:29:56.504
1000006210370770300,1771756196612981700,2026-02-22_10:29:56.612,2026-02-22_19:29:56.612
1000006210479860300,1771756196722071700,2026-02-22_10:29:56.722,2026-02-22_19:29:56.722
1000006210588554300,1771756196830765700,2026-02-22_10:29:56.830,2026-02-22_19:29:56.830
1000006210697707900,1771756196939919300,2026-02-22_10:29:56.939,2026-02-22_19:29:56.939
1000006210806861200,1771756197049072600,2026-02-22_10:29:57.049,2026-02-22_19:29:57.049
1000006210915582100,1771756197157793500,2026-02-22_10:29:57.157,2026-02-22_19:29:57.157
1000006211024071000,1771756197266282400,2026-02-22_10:29:57.266,2026-02-22_19:29:57.266
1000006211133173400,1771756197375384800,2026-02-22_10:29:57.375,2026-02-22_19:29:57.375
1000006211242335100,1771756197484546500,2026-02-22_10:29:57.484,2026-02-22_19:29:57.484
1000006211350954600,1771756197593166000,2026-02-22_10:29:57.593,2026-02-22_19:29:57.593
1000006211460069700,1771756197702281100,2026-02-22_10:29:57.702,2026-02-22_19:29:57.702
1000006211568692900,1771756197810904300,2026-02-22_10:29:57.810,2026-02-22_19:29:57.810
1000006211677792900,1771756197920004300,2026-02-22_10:29:57.920,2026-02-22_19:29:57.920
1000006211786900600,1771756198029112000,2026-02-22_10:29:58.029,2026-02-22_19:29:58.029
1000006211895543700,1771756198137755100,2026-02-22_10:29:58.137,2026-02-22_19:29:58.137
1000006212004142700,1771756198246354100,2026-02-22_10:29:58.246,2026-02-22_19:29:58.246
1000006212113262700,1771756198355474100,2026-02-22_10:29:58.355,2026-02-22_19:29:58.355
1000006212222375100,1771756198464586500,2026-02-22_10:29:58.464,2026-02-22_19:29:58.464
1000006212331005700,1771756198573217100,2026-02-22_10:29:58.573,2026-02-22_19:29:58.573
1000006212440113900,1771756198682325300,2026-02-22_10:29:58.682,2026-02-22_19:29:58.682
1000006212548741700,1771756198790953100,2026-02-22_10:29:58.790,2026-02-22_19:29:58.790
1000006212657897800,1771756198900109200,2026-02-22_10:29:58.900,2026-02-22_19:29:58.900
1000006212767024600,1771756199009236000,2026-02-22_10:29:59.009,2026-02-22_19:29:59.009
1000006212875596000,1771756199117807400,2026-02-22_10:29:59.117,2026-02-22_19:29:59.117
1000006212984233500,1771756199226444900,2026-02-22_10:29:59.226,2026-02-22_19:29:59.226
1000006213093324700,1771756199335536100,2026-02-22_10:29:59.335,2026-02-22_19:29:59.335
1000006213202475600,1771756199444687000,2026-02-22_10:29:59.444,2026-02-22_19:29:59.444
1000006213311068800,1771756199553280200,2026-02-22_10:29:59.553,2026-02-22_19:29:59.553
1000006213419721900,1771756199661933300,2026-02-22_10:29:59.661,2026-02-22_19:29:59.661
1000006213528838400,1771756199771049800,2026-02-22_10:29:59.771,2026-02-22_19:29:59.771
1000006213637965900,1771756199880177300,2026-02-22_10:29:59.880,2026-02-22_19:29:59.880
1000006213747069900,1771756199989281300,2026-02-22_10:29:59.989,2026-02-22_19:29:59.989
1000006213855687600,1771756200097899000,2026-02-22_10:30:00.097,2026-02-22_19:30:00.097
1000006213964299000,1771756200206510400,2026-02-22_10:30:00.206,2026-02-22_19:30:00.206
1000006214073437600,1771756200315649000,2026-02-22_10:30:00.315,2026-02-22_19:30:00.315
1000006214182535900,1771756200424747300,2026-02-22_10:30:00.424,2026-02-22_19:30:00.424
1000006214291184500,1771756200533395900,2026-02-22_10:30:00.533,2026-02-22_19:30:00.533
1000006214399756100,1771756200641967500,2026-02-22_10:30:00.641,2026-02-22_19:30:00.641
1000006214508926200,1771756200751137600,2026-02-22_10:30:00.751,2026-02-22_19:30:00.751
1000006214618026500,1771756200860237900,2026-02-22_10:30:00.860,2026-02-22_19:30:00.860
1000006214727143000,1771756200969354400,2026-02-22_10:30:00.969,2026-02-22_19:30:00.969
1000006214835737600,1771756201077949000,2026-02-22_10:30:01.077,2026-02-22_19:30:01.077
1000006214944372200,1771756201186583600,2026-02-22_10:30:01.186,2026-02-22_19:30:01.186
1000006215054022400,1771756201296233800,2026-02-22_10:30:01.296,2026-02-22_19:30:01.296
1000006215162697800,1771756201404909200,2026-02-22_10:30:01.404,2026-02-22_19:30:01.404
1000006215271274300,1771756201513485700,2026-02-22_10:30:01.513,2026-02-22_19:30:01.513
1000006215379901800,1771756201622113200,2026-02-22_10:30:01.622,2026-02-22_19:30:01.622
1000006215489012900,1771756201731224300,2026-02-22_10:30:01.731,2026-02-22_19:30:01.731
1000006215598175900,1771756201840387300,2026-02-22_10:30:01.840,2026-02-22_19:30:01.840
1000006215706752300,1771756201948963700,2026-02-22_10:30:01.948,2026-02-22_19:30:01.948
1000006215815390000,1771756202057601400,2026-02-22_10:30:02.057,2026-02-22_19:30:02.057
1000006215924571700,1771756202166783100,2026-02-22_10:30:02.166,2026-02-22_19:30:02.166
1000006216033669900,1771756202275881300,2026-02-22_10:30:02.275,2026-02-22_19:30:02.275
1000006216142232400,1771756202384443800,2026-02-22_10:30:02.384,2026-02-22_19:30:02.384
1000006216250893100,1771756202493104500,2026-02-22_10:30:02.493,2026-02-22_19:30:02.493
1000006216360012700,1771756202602224100,2026-02-22_10:30:02.602,2026-02-22_19:30:02.602
1000006216469173400,1771756202711384800,2026-02-22_10:30:02.711,2026-02-22_19:30:02.711
1000006216577826600,1771756202820038000,2026-02-22_10:30:02.820,2026-02-22_19:30:02.820
1000006216687090700,1771756202929302100,2026-02-22_10:30:02.929,2026-02-22_19:30:02.929
1000006216795692300,1771756203037903700,2026-02-22_10:30:03.037,2026-02-22_19:30:03.037
1000006216904351700,1771756203146563100,2026-02-22_10:30:03.146,2026-02-22_19:30:03.146
1000006217013451400,1771756203255662800,2026-02-22_10:30:03.255,2026-02-22_19:30:03.255
1000006217122623900,1771756203364835300,2026-02-22_10:30:03.364,2026-02-22_19:30:03.364
1000006217231194100,1771756203473405500,2026-02-22_10:30:03.473,2026-02-22_19:30:03.473
1000006217340338500,1771756203582549900,2026-02-22_10:30:03.582,2026-02-22_19:30:03.582
1000006217448922900,1771756203691134300,2026-02-22_10:30:03.691,2026-02-22_19:30:03.691
1000006217558075900,1771756203800287300,2026-02-22_10:30:03.800,2026-02-22_19:30:03.800
1000006217667188700,1771756203909400100,2026-02-22_10:30:03.909,2026-02-22_19:30:03.909
1000006217775861900,1771756204018073300,2026-02-22_10:30:04.018,2026-02-22_19:30:04.018
1000006217884451800,1771756204126663200,2026-02-22_10:30:04.126,2026-02-22_19:30:04.126
1000006217993543600,1771756204235755000,2026-02-22_10:30:04.235,2026-02-22_19:30:04.235
1000006218102684600,1771756204344896000,2026-02-22_10:30:04.344,2026-02-22_19:30:04.344
1000006218211326300,1771756204453537700,2026-02-22_10:30:04.453,2026-02-22_19:30:04.453
1000006218319986500,1771756204562197900,2026-02-22_10:30:04.562,2026-02-22_19:30:04.562
1000006218429164600,1771756204671376000,2026-02-22_10:30:04.671,2026-02-22_19:30:04.671
1000006218538310100,1771756204780521500,2026-02-22_10:30:04.780,2026-02-22_19:30:04.780
1000006218647000000,1771756204889211400,2026-02-22_10:30:04.889,2026-02-22_19:30:04.889
1000006218755597800,1771756204997809200,2026-02-22_10:30:04.997,2026-02-22_19:30:04.997
1000006218864775900,1771756205106987300,2026-02-22_10:30:05.106,2026-02-22_19:30:05.106
1000006218974403400,1771756205216614800,2026-02-22_10:30:05.216,2026-02-22_19:30:05.216
1000006219083522700,1771756205325734100,2026-02-22_10:30:05.325,2026-02-22_19:30:05.325
1000006219192664400,1771756205434875800,2026-02-22_10:30:05.434,2026-02-22_19:30:05.434
1000006219301312800,1771756205543524200,2026-02-22_10:30:05.543,2026-02-22_19:30:05.543
1000006219410414600,1771756205652626000,2026-02-22_10:30:05.652,2026-02-22_19:30:05.652
1000006219519091300,1771756205761302700,2026-02-22_10:30:05.761,2026-02-22_19:30:05.761
1000006219628186300,1771756205870397700,2026-02-22_10:30:05.870,2026-02-22_19:30:05.870
1000006219737375000,1771756205979586400,2026-02-22_10:30:05.979,2026-02-22_19:30:05.979
1000006219845890200,1771756206088101600,2026-02-22_10:30:06.088,2026-02-22_19:30:06.088
1000006219954556900,1771756206196768300,2026-02-22_10:30:06.196,2026-02-22_19:30:06.196
1000006220063674500,1771756206305885900,2026-02-22_10:30:06.305,2026-02-22_19:30:06.305
1000006220172851600,1771756206415063000,2026-02-22_10:30:06.415,2026-02-22_19:30:06.415
1000006220281454000,1771756206523665400,2026-02-22_10:30:06.523,2026-02-22_19:30:06.523
1000006220390086000,1771756206632297400,2026-02-22_10:30:06.632,2026-02-22_19:30:06.632
1000006220499207400,1771756206741418800,2026-02-22_10:30:06.741,2026-02-22_19:30:06.741
1000006220608383500,1771756206850594900,2026-02-22_10:30:06.850,2026-02-22_19:30:06.850
1000006220716944500,1771756206959155900,2026-02-22_10:30:06.959,2026-02-22_19:30:06.959
1000006220825609800,1771756207067821200,2026-02-22_10:30:07.067,2026-02-22_19:30:07.067
1000006220934683800,1771756207176895200,2026-02-22_10:30:07.176,2026-02-22_19:30:07.176
1000006221044000500,1771756207286211900,2026-02-22_10:30:07.286,2026-02-22_19:30:07.286
1000006221152975600,1771756207395187000,2026-02-22_10:30:07.395,2026-02-22_19:30:07.395
1000006221261669000,1771756207503880400,2026-02-22_10:30:07.503,2026-02-22_19:30:07.503
1000006221370229300,1771756207612440700,2026-02-22_10:30:07.612,2026-02-22_19:30:07.612
1000006221479382600,1771756207721594000,2026-02-22_10:30:07.721,2026-02-22_19:30:07.721
1000006221588477500,1771756207830688900,2026-02-22_10:30:07.830,2026-02-22_19:30:07.830
1000006221697135600,1771756207939347000,2026-02-22_10:30:07.939,2026-02-22_19:30:07.939
1000006221805730600,1771756208047942000,2026-02-22_10:30:08.047,2026-02-22_19:30:08.047
1000006221914887500,1771756208157098900,2026-02-22_10:30:08.157,2026-02-22_19:30:08.157
1000006222023992300,1771756208266203700,2026-02-22_10:30:08.266,2026-02-22_19:30:08.266
1000006222132629200,1771756208374840600,2026-02-22_10:30:08.374,2026-02-22_19:30:08.374
1000006222241246400,1771756208483457800,2026-02-22_10:30:08.483,2026-02-22_19:30:08.483
1000006222350422800,1771756208592634200,2026-02-22_10:30:08.592,2026-02-22_19:30:08.592
1000006222459514800,1771756208701726200,2026-02-22_10:30:08.701,2026-02-22_19:30:08.701
1000006222568173200,1771756208810384600,2026-02-22_10:30:08.810,2026-02-22_19:30:08.810
1000006222677272600,1771756208919484000,2026-02-22_10:30:08.919,2026-02-22_19:30:08.919
1000006222785897100,1771756209028108500,2026-02-22_10:30:09.028,2026-02-22_19:30:09.028
1000006222895018100,1771756209137229500,2026-02-22_10:30:09.137,2026-02-22_19:30:09.137
1000006223003687600,1771756209245899000,2026-02-22_10:30:09.245,2026-02-22_19:30:09.245
1000006223112783700,1771756209354995100,2026-02-22_10:30:09.354,2026-02-22_19:30:09.354
1000006223221452700,1771756209463664100,2026-02-22_10:30:09.463,2026-02-22_19:30:09.463
1000006223330536600,1771756209572748000,2026-02-22_10:30:09.572,2026-02-22_19:30:09.572
1000006223439182800,1771756209681394200,2026-02-22_10:30:09.681,2026-02-22_19:30:09.681
1000006223548296800,1771756209790508200,2026-02-22_10:30:09.790,2026-02-22_19:30:09.790
1000006223657466100,1771756209899677500,2026-02-22_10:30:09.899,2026-02-22_19:30:09.899
1000006223766064300,1771756210008275700,2026-02-22_10:30:10.008,2026-02-22_19:30:10.008
1000006223874840100,1771756210117051500,2026-02-22_10:30:10.117,2026-02-22_19:30:10.117
1000006223983870200,1771756210226081600,2026-02-22_10:30:10.226,2026-02-22_19:30:10.226
1000006224093012700,1771756210335224100,2026-02-22_10:30:10.335,2026-02-22_19:30:10.335
1000006224201611100,1771756210443822500,2026-02-22_10:30:10.443,2026-02-22_19:30:10.443
1000006224310267900,1771756210552479300,2026-02-22_10:30:10.552,2026-02-22_19:30:10.552
1000006224419387300,1771756210661598700,2026-02-22_10:30:10.661,2026-02-22_19:30:10.661
1000006224528540900,1771756210770752300,2026-02-22_10:30:10.770,2026-02-22_19:30:10.770
1000006224637157700,1771756210879369100,2026-02-22_10:30:10.879,2026-02-22_19:30:10.879
1000006224745808100,1771756210988019500,2026-02-22_10:30:10.988,2026-02-22_19:30:10.988
1000006224854983200,1771756211097194600,2026-02-22_10:30:11.097,2026-02-22_19:30:11.097
1000006224964125000,1771756211206336400,2026-02-22_10:30:11.206,2026-02-22_19:30:11.206
1000006225072705500,1771756211314916900,2026-02-22_10:30:11.314,2026-02-22_19:30:11.314
1000006225181871800,1771756211424083200,2026-02-22_10:30:11.424,2026-02-22_19:30:11.424
1000006225290548000,1771756211532759400,2026-02-22_10:30:11.532,2026-02-22_19:30:11.532
1000006225399779100,1771756211641990500,2026-02-22_10:30:11.641,2026-02-22_19:30:11.641
1000006225508392400,1771756211750603800,2026-02-22_10:30:11.750,2026-02-22_19:30:11.750
1000006225617545600,1771756211859757000,2026-02-22_10:30:11.859,2026-02-22_19:30:11.859
1000006225726148600,1771756211968360000,2026-02-22_10:30:11.968,2026-02-22_19:30:11.968
1000006225835290100,1771756212077501500,2026-02-22_10:30:12.077,2026-02-22_19:30:12.077
1000006225943884400,1771756212186095800,2026-02-22_10:30:12.186,2026-02-22_19:30:12.186
1000006226053011500,1771756212295222900,2026-02-22_10:30:12.295,2026-02-22_19:30:12.295
1000006226161705400,1771756212403916800,2026-02-22_10:30:12.403,2026-02-22_19:30:12.403
1000006226270789700,1771756212513001100,2026-02-22_10:30:12.513,2026-02-22_19:30:12.513
1000006226379405000,1771756212621616400,2026-02-22_10:30:12.621,2026-02-22_19:30:12.621
1000006226488539200,1771756212730750600,2026-02-22_10:30:12.730,2026-02-22_19:30:12.730
1000006226597671600,1771756212839883000,2026-02-22_10:30:12.839,2026-02-22_19:30:12.839
1000006226706352900,1771756212948564300,2026-02-22_10:30:12.948,2026-02-22_19:30:12.948
1000006226814948200,1771756213057159600,2026-02-22_10:30:13.057,2026-02-22_19:30:13.057
1000006226924180800,1771756213166392200,2026-02-22_10:30:13.166,2026-02-22_19:30:13.166
1000006227032804700,1771756213275016100,2026-02-22_10:30:13.275,2026-02-22_19:30:13.275
1000006227141451300,1771756213383662700,2026-02-22_10:30:13.383,2026-02-22_19:30:13.383
1000006227250568500,1771756213492779900,2026-02-22_10:30:13.492,2026-02-22_19:30:13.492
1000006227359730500,1771756213601941900,2026-02-22_10:30:13.601,2026-02-22_19:30:13.601
1000006227468356300,1771756213710567700,2026-02-22_10:30:13.710,2026-02-22_19:30:13.710
1000006227577504700,1771756213819716100,2026-02-22_10:30:13.819,2026-02-22_19:30:13.819
1000006227686101500,1771756213928312900,2026-02-22_10:30:13.928,2026-02-22_19:30:13.928
1000006227795248700,1771756214037460100,2026-02-22_10:30:14.037,2026-02-22_19:30:14.037
1000006227903876600,1771756214146088000,2026-02-22_10:30:14.146,2026-02-22_19:30:14.146
1000006228013067600,1771756214255279000,2026-02-22_10:30:14.255,2026-02-22_19:30:14.255
1000006228121691600,1771756214363903000,2026-02-22_10:30:14.363,2026-02-22_19:30:14.363
1000006228230836400,1771756214473047800,2026-02-22_10:30:14.473,2026-02-22_19:30:14.473
1000006228339940100,1771756214582151500,2026-02-22_10:30:14.582,2026-02-22_19:30:14.582
1000006228448701400,1771756214690912800,2026-02-22_10:30:14.690,2026-02-22_19:30:14.690
1000006228557701200,1771756214799912600,2026-02-22_10:30:14.799,2026-02-22_19:30:14.799
1000006228666331400,1771756214908542800,2026-02-22_10:30:14.908,2026-02-22_19:30:14.908
1000006228774953100,1771756215017164500,2026-02-22_10:30:15.017,2026-02-22_19:30:15.017
1000006228884134600,1771756215126346000,2026-02-22_10:30:15.126,2026-02-22_19:30:15.126
1000006228993280100,1771756215235491500,2026-02-22_10:30:15.235,2026-02-22_19:30:15.235
1000006229102379400,1771756215344590800,2026-02-22_10:30:15.344,2026-02-22_19:30:15.344
1000006229210974800,1771756215453186200,2026-02-22_10:30:15.453,2026-02-22_19:30:15.453
1000006229319680600,1771756215561892000,2026-02-22_10:30:15.561,2026-02-22_19:30:15.561
1000006229428830200,1771756215671041600,2026-02-22_10:30:15.671,2026-02-22_19:30:15.671
1000006229537494900,1771756215779706300,2026-02-22_10:30:15.779,2026-02-22_19:30:15.779
1000006229646074000,1771756215888285400,2026-02-22_10:30:15.888,2026-02-22_19:30:15.888
1000006229755258400,1771756215997469800,2026-02-22_10:30:15.997,2026-02-22_19:30:15.997
1000006229864356200,1771756216106567600,2026-02-22_10:30:16.106,2026-02-22_19:30:16.106
1000006229973040600,1771756216215252000,2026-02-22_10:30:16.215,2026-02-22_19:30:16.215
1000006230081633800,1771756216323845200,2026-02-22_10:30:16.323,2026-02-22_19:30:16.323
1000006230190804100,1771756216433015500,2026-02-22_10:30:16.433,2026-02-22_19:30:16.433
1000006230299997400,1771756216542208800,2026-02-22_10:30:16.542,2026-02-22_19:30:16.542
1000006230408591900,1771756216650803300,2026-02-22_10:30:16.650,2026-02-22_19:30:16.650
1000006230517703200,1771756216759914600,2026-02-22_10:30:16.759,2026-02-22_19:30:16.759
1000006230626358800,1771756216868570200,2026-02-22_10:30:16.868,2026-02-22_19:30:16.868
1000006230735494000,1771756216977705400,2026-02-22_10:30:16.977,2026-02-22_19:30:16.977
1000006230844166800,1771756217086378200,2026-02-22_10:30:17.086,2026-02-22_19:30:17.086
1000006230953299200,1771756217195510600,2026-02-22_10:30:17.195,2026-02-22_19:30:17.195
1000006231062049000,1771756217304260400,2026-02-22_10:30:17.304,2026-02-22_19:30:17.304
1000006231171067800,1771756217413279200,2026-02-22_10:30:17.413,2026-02-22_19:30:17.413
1000006231279733100,1771756217521944500,2026-02-22_10:30:17.521,2026-02-22_19:30:17.521
1000006231388925700,1771756217631137100,2026-02-22_10:30:17.631,2026-02-22_19:30:17.631
1000006231497602200,1771756217739813600,2026-02-22_10:30:17.739,2026-02-22_19:30:17.739
1000006231606126800,1771756217848338200,2026-02-22_10:30:17.848,2026-02-22_19:30:17.848
1000006231715327200,1771756217957538600,2026-02-22_10:30:17.957,2026-02-22_19:30:17.957
1000006231824446200,1771756218066657600,2026-02-22_10:30:18.066,2026-02-22_19:30:18.066
1000006231933079600,1771756218175291000,2026-02-22_10:30:18.175,2026-02-22_19:30:18.175
1000006232041708900,1771756218283920300,2026-02-22_10:30:18.283,2026-02-22_19:30:18.283
1000006232150841600,1771756218393053000,2026-02-22_10:30:18.393,2026-02-22_19:30:18.393
1000006232259971300,1771756218502182700,2026-02-22_10:30:18.502,2026-02-22_19:30:18.502
1000006232368609800,1771756218610821200,2026-02-22_10:30:18.610,2026-02-22_19:30:18.610
1000006232477914200,1771756218720125600,2026-02-22_10:30:18.720,2026-02-22_19:30:18.720
1000006232586369800,1771756218828581200,2026-02-22_10:30:18.828,2026-02-22_19:30:18.828
1000006232695478000,1771756218937689400,2026-02-22_10:30:18.937,2026-02-22_19:30:18.937
1000006232804386100,1771756219046597500,2026-02-22_10:30:19.046,2026-02-22_19:30:19.046
1000006232913253200,1771756219155464600,2026-02-22_10:30:19.155,2026-02-22_19:30:19.155
1000006233021916000,1771756219264127400,2026-02-22_10:30:19.264,2026-02-22_19:30:19.264
1000006233131039900,1771756219373251300,2026-02-22_10:30:19.373,2026-02-22_19:30:19.373
1000006233240218700,1771756219482430100,2026-02-22_10:30:19.482,2026-02-22_19:30:19.482
1000006233348928300,1771756219591139700,2026-02-22_10:30:19.591,2026-02-22_19:30:19.591
1000006233458088900,1771756219700300300,2026-02-22_10:30:19.700,2026-02-22_19:30:19.700
1000006233566753000,1771756219808964400,2026-02-22_10:30:19.808,2026-02-22_19:30:19.808
1000006233675376400,1771756219917587800,2026-02-22_10:30:19.917,2026-02-22_19:30:19.917
1000006233784509600,1771756220026721000,2026-02-22_10:30:20.026,2026-02-22_19:30:20.026
1000006233893120600,1771756220135332000,2026-02-22_10:30:20.135,2026-02-22_19:30:20.135
1000006234001782400,1771756220243993800,2026-02-22_10:30:20.243,2026-02-22_19:30:20.243
1000006234110905500,1771756220353116900,2026-02-22_10:30:20.353,2026-02-22_19:30:20.353
1000006234219993500,1771756220462204900,2026-02-22_10:30:20.462,2026-02-22_19:30:20.462
1000006234329123000,1771756220571334400,2026-02-22_10:30:20.571,2026-02-22_19:30:20.571
1000006234437723300,1771756220679934700,2026-02-22_10:30:20.679,2026-02-22_19:30:20.679
1000006234546331200,1771756220788542600,2026-02-22_10:30:20.788,2026-02-22_19:30:20.788
1000006234655434600,1771756220897646000,2026-02-22_10:30:20.897,2026-02-22_19:30:20.897
1000006234764581500,1771756221006792900,2026-02-22_10:30:21.006,2026-02-22_19:30:21.006
1000006234873163500,1771756221115374900,2026-02-22_10:30:21.115,2026-02-22_19:30:21.115
1000006234981859400,1771756221224070800,2026-02-22_10:30:21.224,2026-02-22_19:30:21.224
1000006235090979100,1771756221333190500,2026-02-22_10:30:21.333,2026-02-22_19:30:21.333
1000006235200302200,1771756221442513600,2026-02-22_10:30:21.442,2026-02-22_19:30:21.442
1000006235308784600,1771756221550996000,2026-02-22_10:30:21.550,2026-02-22_19:30:21.550
1000006235417925300,1771756221660136700,2026-02-22_10:30:21.660,2026-02-22_19:30:21.660
1000006235526499400,1771756221768710800,2026-02-22_10:30:21.768,2026-02-22_19:30:21.768
1000006235635661600,1771756221877873000,2026-02-22_10:30:21.877,2026-02-22_19:30:21.877
1000006235744258900,1771756221986470300,2026-02-22_10:30:21.986,2026-02-22_19:30:21.986
1000006235853431100,1771756222095642500,2026-02-22_10:30:22.095,2026-02-22_19:30:22.095
1000006235961989900,1771756222204201300,2026-02-22_10:30:22.204,2026-02-22_19:30:22.204
1000006236071131900,1771756222313343300,2026-02-22_10:30:22.313,2026-02-22_19:30:22.313
1000006236180275600,1771756222422487000,2026-02-22_10:30:22.422,2026-02-22_19:30:22.422
1000006236288888600,1771756222531100000,2026-02-22_10:30:22.531,2026-02-22_19:30:22.531
1000006236397980200,1771756222640191600,2026-02-22_10:30:22.640,2026-02-22_19:30:22.640
1000006236506622800,1771756222748834200,2026-02-22_10:30:22.748,2026-02-22_19:30:22.748
1000006236615750600,1771756222857962000,2026-02-22_10:30:22.857,2026-02-22_19:30:22.857
1000006236724398100,1771756222966609500,2026-02-22_10:30:22.966,2026-02-22_19:30:22.966
1000006236833494900,1771756223075706300,2026-02-22_10:30:23.075,2026-02-22_19:30:23.075
1000006236942146200,1771756223184357600,2026-02-22_10:30:23.184,2026-02-22_19:30:23.184
1000006237051262800,1771756223293474200,2026-02-22_10:30:23.293,2026-02-22_19:30:23.293
1000006237159897200,1771756223402108600,2026-02-22_10:30:23.402,2026-02-22_19:30:23.402
1000006237268988600,1771756223511200000,2026-02-22_10:30:23.511,2026-02-22_19:30:23.511
1000006237378157400,1771756223620368800,2026-02-22_10:30:23.620,2026-02-22_19:30:23.620
1000006237486725600,1771756223728937000,2026-02-22_10:30:23.728,2026-02-22_19:30:23.728
1000006237595871200,1771756223838082600,2026-02-22_10:30:23.838,2026-02-22_19:30:23.838
1000006237704463500,1771756223946674900,2026-02-22_10:30:23.946,2026-02-22_19:30:23.946
1000006237813664800,1771756224055876200,2026-02-22_10:30:24.055,2026-02-22_19:30:24.055
1000006237922228600,1771756224164440000,2026-02-22_10:30:24.164,2026-02-22_19:30:24.164
