view0_projectionMatrix[0],view0_projectionMatrix[1],view0_projectionMatrix[2],view0_projectionMatrix[3],view0_projectionMatrix[4],view0_projectionMatrix[5],view0_projectionMatrix[6],view0_projectionMatrix[7],view0_projectionMatrix[8],view0_projectionMatrix[9],view0_projectionMatrix[10],view0_projectionMatrix[11],view0_projectionMatrix[12],view0_projectionMatrix[13],view0_projectionMatrix[14],view0_projectionMatrix[15],view0_viewMatrix[0],view0_viewMatrix[1],view0_viewMatrix[2],view0_viewMatrix[3],view0_viewMatrix[4],view0_viewMatrix[5],view0_viewMatrix[6],view0_viewMatrix[7],view0_viewMatrix[8],view0_viewMatrix[9],view0_viewMatrix[10],view0_viewMatrix[11],view0_viewMatrix[12],view0_viewMatrix[13],view0_viewMatrix[14],view0_viewMatrix[15],view9_preferrdWidth,view0_preferredHeight,view0_enabled,view1_projectionMatrix[0],view1_projectionMatrix[1],view1_projectionMatrix[2],view1_projectionMatrix[3],view1_projectionMatrix[4],view1_projectionMatrix[5],view1_projectionMatrix[6],view1_projectionMatrix[7],view1_projectionMatrix[8],view1_projectionMatrix[9],view1_projectionMatrix[10],view1_projectionMatrix[11],view1_projectionMatrix[12],view1_projectionMatrix[13],view1_projectionMatrix[14],view1_projectionMatrix[15],view1_viewMatrix[0],view1_viewMatrix[1],view1_viewMatrix[2],view1_viewMatrix[3],view1_viewMatrix[4],view1_viewMatrix[5],view1_viewMatrix[6],view1_viewMatrix[7],view1_viewMatrix[8],view1_viewMatrix[9],view1_viewMatrix[10],view1_viewMatrix[11],view1_viewMatrix[12],view1_viewMatrix[13],view1_viewMatrix[14],view1_viewMatrix[15],view1_preferrdWidth,view1_preferredHeight,view1_enabled,view2_projectionMatrix[0],view2_projectionMatrix[1],view2_projectionMatrix[2],view2_projectionMatrix[3],view2_projectionMatrix[4],view2_projectionMatrix[5],view2_projectionMatrix[6],view2_projectionMatrix[7],view2_projectionMatrix[8],view2_projectionMatrix[9],view2_projectionMatrix[10],view2_projectionMatrix[11],view2_projectionMatrix[12],view2_projectionMatrix[13],view2_projectionMatrix[14],view2_projectionMatrix[15],view2_viewMatrix[0],view2_viewMatrix[1],view2_viewMatrix[2],view2_viewMatrix[3],view2_viewMatrix[4],view2_viewMatrix[5],view2_viewMatrix[6],view2_viewMatrix[7],view2_viewMatrix[8],view2_viewMatrix[9],view2_viewMatrix[10],view2_viewMatrix[11],view2_viewMatrix[12],view2_viewMatrix[13],view2_viewMatrix[14],view2_viewMatrix[15],view2_preferrdWidth,view2_preferredHeight,view2_enabled,view3_projectionMatrix[0],view3_projectionMatrix[1],view3_projectionMatrix[2],view3_projectionMatrix[3],view3_projectionMatrix[4],view3_projectionMatrix[5],view3_projectionMatrix[6],view3_projectionMatrix[7],view3_projectionMatrix[8],view3_projectionMatrix[9],view3_projectionMatrix[10],view3_projectionMatrix[11],view3_projectionMatrix[12],view3_projectionMatrix[13],view3_projectionMatrix[14],view3_projectionMatrix[15],view3_viewMatrix[0],view3_viewMatrix[1],view3_viewMatrix[2],view3_viewMatrix[3],view3_viewMatrix[4],view3_viewMatrix[5],view3_viewMatrix[6],view3_viewMatrix[7],view3_viewMatrix[8],view3_viewMatrix[9],view3_viewMatrix[10],view3_viewMatrix[11],view3_viewMatrix[12],view3_viewMatrix[13],view3_viewMatrix[14],view3_viewMatrix[15],view3_preferrdWidth,view3_preferredHeight,view3_enabled,fovTangents0_top,fovTangents0_bottom,fovTangents0_left,fovTangents0_right,fovTangents1_top,fovTangents1_bottom,fovTangents1_left,fovTangents1_right,fovTangents2_top,fovTangents2_bottom,fovTangents2_left,fovTangents2_right,fovTangents3_top,fovTangents3_bottom,fovTangents3_left,fovTangents3_right,timestamp,frameNumber
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986607,-0.038673,-0.158467,-0.000000,0.034214,0.998941,-0.030776,0.000000,0.159489,0.024942,0.986885,-0.000000,-0.017348,0.007683,-0.047197,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986607,-0.038673,-0.158467,-0.000000,0.034214,0.998941,-0.030776,0.000000,0.159489,0.024942,0.986885,-0.000000,-0.080628,0.007683,-0.047197,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986607,-0.038673,-0.158467,-0.000000,0.034214,0.998941,-0.030776,0.000000,0.159489,0.024942,0.986885,-0.000000,-0.017348,0.007683,-0.047197,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986607,-0.038673,-0.158467,-0.000000,0.034214,0.998941,-0.030776,0.000000,0.159489,0.024942,0.986885,-0.000000,-0.080628,0.007683,-0.047197,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193378974000,25
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986570,-0.038717,-0.158683,-0.000000,0.034244,0.998938,-0.030825,0.000000,0.159708,0.024977,0.986848,-0.000000,-0.017364,0.007671,-0.047182,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986570,-0.038717,-0.158683,-0.000000,0.034244,0.998938,-0.030825,0.000000,0.159708,0.024977,0.986848,-0.000000,-0.080644,0.007671,-0.047182,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986570,-0.038717,-0.158683,-0.000000,0.034244,0.998938,-0.030825,0.000000,0.159708,0.024977,0.986848,-0.000000,-0.017364,0.007671,-0.047182,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986570,-0.038717,-0.158683,-0.000000,0.034244,0.998938,-0.030825,0.000000,0.159708,0.024977,0.986848,-0.000000,-0.080644,0.007671,-0.047182,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193390096200,26
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986575,-0.038752,-0.158643,-0.000000,0.034250,0.998932,-0.031013,0.000000,0.159675,0.025163,0.986849,-0.000000,-0.017365,0.007655,-0.047185,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986575,-0.038752,-0.158643,-0.000000,0.034250,0.998932,-0.031013,0.000000,0.159675,0.025163,0.986849,-0.000000,-0.080645,0.007655,-0.047185,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986575,-0.038752,-0.158643,-0.000000,0.034250,0.998932,-0.031013,0.000000,0.159675,0.025163,0.986849,-0.000000,-0.017365,0.007655,-0.047185,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986575,-0.038752,-0.158643,-0.000000,0.034250,0.998932,-0.031013,0.000000,0.159675,0.025163,0.986849,-0.000000,-0.080645,0.007655,-0.047185,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193401201400,27
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986592,-0.038717,-0.158549,-0.000000,0.034233,0.998936,-0.030913,0.000000,0.159578,0.025071,0.986867,-0.000000,-0.017349,0.007662,-0.047190,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986592,-0.038717,-0.158549,-0.000000,0.034233,0.998936,-0.030913,0.000000,0.159578,0.025071,0.986867,-0.000000,-0.080628,0.007662,-0.047190,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986592,-0.038717,-0.158549,-0.000000,0.034233,0.998936,-0.030913,0.000000,0.159578,0.025071,0.986867,-0.000000,-0.017349,0.007662,-0.047190,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986592,-0.038717,-0.158549,-0.000000,0.034233,0.998936,-0.030913,0.000000,0.159578,0.025071,0.986867,-0.000000,-0.080628,0.007662,-0.047190,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193412304700,28
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986596,-0.038707,-0.158527,-0.000000,0.034207,0.998933,-0.031023,0.000000,0.159558,0.025184,0.986867,-0.000000,-0.017351,0.007649,-0.047194,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986596,-0.038707,-0.158527,-0.000000,0.034207,0.998933,-0.031023,0.000000,0.159558,0.025184,0.986867,-0.000000,-0.080631,0.007649,-0.047194,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986596,-0.038707,-0.158527,-0.000000,0.034207,0.998933,-0.031023,0.000000,0.159558,0.025184,0.986867,-0.000000,-0.017351,0.007649,-0.047194,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986596,-0.038707,-0.158527,-0.000000,0.034207,0.998933,-0.031023,0.000000,0.159558,0.025184,0.986867,-0.000000,-0.080631,0.007649,-0.047194,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193423409900,29
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986584,-0.038725,-0.158594,-0.000000,0.034239,0.998935,-0.030922,0.000000,0.159622,0.025077,0.986860,-0.000000,-0.017358,0.007651,-0.047193,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986584,-0.038725,-0.158594,-0.000000,0.034239,0.998935,-0.030922,0.000000,0.159622,0.025077,0.986860,-0.000000,-0.080638,0.007651,-0.047193,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986584,-0.038725,-0.158594,-0.000000,0.034239,0.998935,-0.030922,0.000000,0.159622,0.025077,0.986860,-0.000000,-0.017358,0.007651,-0.047193,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986584,-0.038725,-0.158594,-0.000000,0.034239,0.998935,-0.030922,0.000000,0.159622,0.025077,0.986860,-0.000000,-0.080638,0.007651,-0.047193,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193434525800,30
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986602,-0.038763,-0.158477,-0.000000,0.034250,0.998929,-0.031107,0.000000,0.159513,0.025263,0.986873,-0.000000,-0.017356,0.007633,-0.047198,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986602,-0.038763,-0.158477,-0.000000,0.034250,0.998929,-0.031107,0.000000,0.159513,0.025263,0.986873,-0.000000,-0.080636,0.007633,-0.047198,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986602,-0.038763,-0.158477,-0.000000,0.034250,0.998929,-0.031107,0.000000,0.159513,0.025263,0.986873,-0.000000,-0.017356,0.007633,-0.047198,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986602,-0.038763,-0.158477,-0.000000,0.034250,0.998929,-0.031107,0.000000,0.159513,0.025263,0.986873,-0.000000,-0.080636,0.007633,-0.047198,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193445631300,31
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986598,-0.038728,-0.158505,-0.000000,0.034243,0.998935,-0.030928,0.000000,0.159534,0.025086,0.986874,-0.000000,-0.017349,0.007650,-0.047184,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986598,-0.038728,-0.158505,-0.000000,0.034243,0.998935,-0.030928,0.000000,0.159534,0.025086,0.986874,-0.000000,-0.080629,0.007650,-0.047184,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986598,-0.038728,-0.158505,-0.000000,0.034243,0.998935,-0.030928,0.000000,0.159534,0.025086,0.986874,-0.000000,-0.017349,0.007650,-0.047184,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986598,-0.038728,-0.158505,-0.000000,0.034243,0.998935,-0.030928,0.000000,0.159534,0.025086,0.986874,-0.000000,-0.080629,0.007650,-0.047184,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193456744800,32
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986631,-0.038693,-0.158311,-0.000000,0.034205,0.998935,-0.030981,0.000000,0.159341,0.025152,0.986903,-0.000000,-0.017342,0.007638,-0.047194,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986631,-0.038693,-0.158311,-0.000000,0.034205,0.998935,-0.030981,0.000000,0.159341,0.025152,0.986903,-0.000000,-0.080621,0.007638,-0.047194,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986631,-0.038693,-0.158311,-0.000000,0.034205,0.998935,-0.030981,0.000000,0.159341,0.025152,0.986903,-0.000000,-0.017342,0.007638,-0.047194,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986631,-0.038693,-0.158311,-0.000000,0.034205,0.998935,-0.030981,0.000000,0.159341,0.025152,0.986903,-0.000000,-0.080621,0.007638,-0.047194,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193467856200,33
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986618,-0.038704,-0.158386,-0.000000,0.034231,0.998937,-0.030873,0.000000,0.159412,0.025038,0.986895,-0.000000,-0.017351,0.007652,-0.047189,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986618,-0.038704,-0.158386,-0.000000,0.034231,0.998937,-0.030873,0.000000,0.159412,0.025038,0.986895,-0.000000,-0.080631,0.007652,-0.047189,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986618,-0.038704,-0.158386,-0.000000,0.034231,0.998937,-0.030873,0.000000,0.159412,0.025038,0.986895,-0.000000,-0.017351,0.007652,-0.047189,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986618,-0.038704,-0.158386,-0.000000,0.034231,0.998937,-0.030873,0.000000,0.159412,0.025038,0.986895,-0.000000,-0.080631,0.007652,-0.047189,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193478995600,34
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986636,-0.038734,-0.158269,-0.000000,0.034248,0.998933,-0.030975,0.000000,0.159300,0.025140,0.986910,-0.000000,-0.017348,0.007645,-0.047197,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986636,-0.038734,-0.158269,-0.000000,0.034248,0.998933,-0.030975,0.000000,0.159300,0.025140,0.986910,-0.000000,-0.080628,0.007645,-0.047197,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986636,-0.038734,-0.158269,-0.000000,0.034248,0.998933,-0.030975,0.000000,0.159300,0.025140,0.986910,-0.000000,-0.017348,0.007645,-0.047197,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986636,-0.038734,-0.158269,-0.000000,0.034248,0.998933,-0.030975,0.000000,0.159300,0.025140,0.986910,-0.000000,-0.080628,0.007645,-0.047197,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193490075600,35
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986599,-0.038704,-0.158507,-0.000000,0.034211,0.998935,-0.030974,0.000000,0.159537,0.025136,0.986872,-0.000000,-0.017352,0.007641,-0.047179,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986599,-0.038704,-0.158507,-0.000000,0.034211,0.998935,-0.030974,0.000000,0.159537,0.025136,0.986872,-0.000000,-0.080632,0.007641,-0.047179,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986599,-0.038704,-0.158507,-0.000000,0.034211,0.998935,-0.030974,0.000000,0.159537,0.025136,0.986872,-0.000000,-0.017352,0.007641,-0.047179,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986599,-0.038704,-0.158507,-0.000000,0.034211,0.998935,-0.030974,0.000000,0.159537,0.025136,0.986872,-0.000000,-0.080632,0.007641,-0.047179,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193501193900,36
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986633,-0.038672,-0.158304,-0.000000,0.034192,0.998937,-0.030922,0.000000,0.159331,0.025096,0.986906,-0.000000,-0.017339,0.007640,-0.047189,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986633,-0.038672,-0.158304,-0.000000,0.034192,0.998937,-0.030922,0.000000,0.159331,0.025096,0.986906,-0.000000,-0.080619,0.007640,-0.047189,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986633,-0.038672,-0.158304,-0.000000,0.034192,0.998937,-0.030922,0.000000,0.159331,0.025096,0.986906,-0.000000,-0.017339,0.007640,-0.047189,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986633,-0.038672,-0.158304,-0.000000,0.034192,0.998937,-0.030922,0.000000,0.159331,0.025096,0.986906,-0.000000,-0.080619,0.007640,-0.047189,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193512304600,37
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986624,-0.038663,-0.158361,-0.000000,0.034175,0.998936,-0.030968,0.000000,0.159390,0.025142,0.986896,-0.000000,-0.017344,0.007641,-0.047175,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986624,-0.038663,-0.158361,-0.000000,0.034175,0.998936,-0.030968,0.000000,0.159390,0.025142,0.986896,-0.000000,-0.080624,0.007641,-0.047175,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986624,-0.038663,-0.158361,-0.000000,0.034175,0.998936,-0.030968,0.000000,0.159390,0.025142,0.986896,-0.000000,-0.017344,0.007641,-0.047175,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986624,-0.038663,-0.158361,-0.000000,0.034175,0.998936,-0.030968,0.000000,0.159390,0.025142,0.986896,-0.000000,-0.080624,0.007641,-0.047175,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193523417000,38
